SK_ID_CURR,AGE,CODE_GENDER,NAME_FAMILY_STATUS,AMT_INCOME_TOTAL,OCCUPATION_TYPE
161052,36,M,Married,135000.0,Laborers
161070,57,F,Widow,270000.0,Managers
161071,45,F,Married,67500.0,
161108,43,F,Married,157500.0,Sales staff
161122,34,M,Single / not married,112500.0,Laborers
161183,50,M,Married,270000.0,Managers
161189,28,M,Civil marriage,247500.0,
161210,50,M,Separated,157500.0,Managers
161212,62,M,Married,63000.0,High skill tech staff
161214,43,F,Civil marriage,193500.0,Core staff
161241,31,M,Married,360000.0,Managers
161246,34,F,Married,162000.0,Laborers
161263,43,F,Married,166500.0,Core staff
161264,41,M,Single / not married,270000.0,Low-skill Laborers
161266,41,F,Married,157500.0,Managers
161272,40,F,Married,270000.0,Core staff
161277,39,F,Civil marriage,400500.0,Managers
161279,51,M,Married,247500.0,Drivers
161288,22,F,Married,90000.0,Sales staff
161298,33,F,Civil marriage,171000.0,Accountants
161312,59,F,Widow,261000.0,Managers
161337,53,M,Married,135000.0,Security staff
161339,36,F,Married,128250.0,
161356,49,F,Married,67500.0,Drivers
161360,35,F,Married,135000.0,Sales staff
161363,58,F,Married,360000.0,
161386,44,M,Married,180000.0,Drivers
161403,41,F,Single / not married,202500.0,Sales staff
161427,50,F,Widow,225000.0,Private service staff
161434,34,F,Married,135000.0,
161438,31,M,Civil marriage,112500.0,Laborers
161444,53,M,Married,112500.0,Security staff
161447,27,F,Married,135000.0,Sales staff
161455,50,F,Civil marriage,540000.0,Managers
161457,45,M,Married,162000.0,
161462,53,F,Married,112500.0,Laborers
161472,43,F,Civil marriage,166005.0,Sales staff
161508,50,F,Married,166500.0,
161512,29,M,Married,315000.0,Sales staff
161533,23,F,Civil marriage,114750.0,Accountants
161539,49,F,Separated,112500.0,Laborers
161552,30,F,Married,78750.0,Sales staff
161554,62,F,Married,135000.0,Cleaning staff
161561,58,F,Widow,162000.0,Core staff
161562,47,M,Married,189000.0,Laborers
161600,45,F,Married,135000.0,Laborers
161608,53,M,Married,225000.0,Laborers
161611,45,F,Married,112500.0,Cooking staff
161623,27,M,Married,292500.0,Managers
161632,50,F,Married,81000.0,HR staff
161654,40,M,Married,247500.0,High skill tech staff
161676,44,M,Married,540000.0,Managers
161684,36,M,Married,270000.0,Laborers
161704,42,M,Married,234000.0,Laborers
161728,39,M,Married,202500.0,Laborers
161733,31,F,Married,148500.0,Laborers
161772,51,F,Separated,112500.0,Cleaning staff
161776,40,F,Civil marriage,67500.0,Cleaning staff
161777,36,F,Married,225000.0,
161778,27,M,Single / not married,112500.0,Laborers
161815,57,M,Married,112500.0,Laborers
161830,30,F,Married,126000.0,Sales staff
161833,43,M,Married,270000.0,Drivers
161834,34,M,Married,270000.0,Managers
161857,59,F,Widow,225000.0,Drivers
161870,31,M,Single / not married,225000.0,Laborers
161872,50,F,Single / not married,180000.0,
161934,58,M,Married,135000.0,Laborers
161937,55,M,Married,270000.0,Drivers
161947,54,F,Married,247500.0,Core staff
161969,22,M,Civil marriage,135000.0,Laborers
162018,41,M,Married,112500.0,Laborers
162050,55,M,Civil marriage,121500.0,Security staff
162052,43,M,Married,180000.0,Laborers
162076,52,F,Married,81000.0,Sales staff
162113,54,F,Married,67500.0,Sales staff
162119,51,M,Single / not married,135000.0,Core staff
162141,27,F,Single / not married,67500.0,Sales staff
162163,54,F,Married,135000.0,
162174,22,M,Civil marriage,225000.0,Drivers
162182,25,F,Married,180000.0,
162191,36,F,Married,135000.0,Sales staff
162200,25,F,Civil marriage,90000.0,
162209,56,F,Widow,112500.0,Managers
162221,31,F,Single / not married,180000.0,Core staff
162229,39,F,Married,225000.0,Managers
162233,26,F,Married,81000.0,Accountants
162240,32,F,Married,180000.0,Core staff
162249,28,F,Married,112500.0,Laborers
162265,42,F,Married,405000.0,
162275,54,F,Married,360000.0,Managers
162278,41,M,Married,180000.0,
162293,35,F,Married,135000.0,Sales staff
162307,43,F,Married,315000.0,Managers
162323,36,F,Single / not married,67500.0,
162357,36,F,Separated,315000.0,Managers
162364,35,M,Married,270000.0,Drivers
162366,36,F,Single / not married,405000.0,Sales staff
162372,54,F,Separated,144000.0,Core staff
162376,42,F,Civil marriage,157500.0,Core staff
162377,35,M,Married,225000.0,Managers
162391,35,F,Civil marriage,211500.0,
162446,36,M,Married,225000.0,Laborers
162450,47,F,Widow,112500.0,Accountants
162481,37,F,Married,81000.0,Sales staff
162534,35,F,Single / not married,112500.0,Laborers
162535,45,F,Married,202500.0,Managers
162557,42,F,Separated,90000.0,Sales staff
162560,54,F,Single / not married,180000.0,Medicine staff
162561,31,F,Married,202500.0,
162570,50,F,Married,202500.0,Cooking staff
162593,45,M,Married,148500.0,
162597,44,F,Single / not married,225000.0,
162611,36,M,Married,225000.0,Drivers
162613,58,M,Married,90000.0,Drivers
162614,32,F,Civil marriage,112500.0,Waiters/barmen staff
162623,28,M,Married,180000.0,Laborers
162627,40,M,Married,112500.0,Laborers
162643,28,F,Married,157500.0,Laborers
162644,55,M,Married,112500.0,Laborers
162662,42,F,Married,202500.0,Core staff
162683,28,F,Married,81000.0,Sales staff
162684,32,F,Married,112500.0,
162686,27,F,Married,76500.0,Sales staff
162690,42,F,Civil marriage,90000.0,Laborers
162696,48,F,Married,135000.0,
162698,27,F,Married,180000.0,High skill tech staff
162705,26,M,Married,202500.0,High skill tech staff
162709,35,M,Married,157500.0,Managers
162716,51,F,Married,101250.0,Cooking staff
162760,22,M,Civil marriage,171000.0,Sales staff
162764,32,F,Married,103500.0,Secretaries
162772,50,F,Married,90000.0,Medicine staff
162773,25,M,Single / not married,225000.0,Managers
162789,55,M,Civil marriage,90000.0,Drivers
162817,43,M,Separated,112500.0,
162829,38,M,Married,202500.0,
162850,49,M,Married,157500.0,Drivers
162874,43,M,Married,270000.0,Security staff
162893,53,F,Separated,112500.0,Laborers
162900,42,M,Civil marriage,225000.0,Managers
162910,40,F,Separated,157500.0,Core staff
162919,56,M,Married,157500.0,Drivers
162938,45,F,Married,180000.0,Laborers
162942,29,F,Single / not married,103500.0,Sales staff
162949,53,F,Married,67500.0,Sales staff
162958,40,M,Married,135000.0,Drivers
162961,48,F,Separated,112500.0,Laborers
162972,39,F,Separated,202500.0,Laborers
162974,22,M,Single / not married,202500.0,
162980,46,F,Separated,157500.0,
162993,44,F,Widow,112500.0,Core staff
162998,49,F,Married,135000.0,Core staff
163018,24,F,Single / not married,135000.0,Core staff
163020,33,M,Single / not married,180000.0,Core staff
163028,39,F,Married,157500.0,Sales staff
163069,49,F,Widow,90000.0,Medicine staff
163073,36,M,Married,135000.0,Drivers
163095,23,M,Single / not married,180000.0,Cooking staff
163123,51,F,Married,135000.0,High skill tech staff
163142,62,F,Married,270000.0,
163148,36,F,Married,270000.0,Accountants
163155,38,F,Married,180000.0,Sales staff
163156,48,F,Separated,67500.0,Sales staff
163157,63,F,Separated,108450.0,
163158,53,F,Single / not married,270000.0,
163177,63,F,Widow,112500.0,
163186,37,F,Single / not married,94500.0,Medicine staff
163189,63,M,Married,76500.0,Core staff
163196,43,M,Married,225000.0,
163218,35,F,Married,157500.0,
163225,60,M,Married,121500.0,Drivers
163233,48,F,Married,121500.0,Laborers
163236,26,F,Single / not married,135000.0,Accountants
163249,29,M,Married,225000.0,Laborers
163250,35,F,Married,153000.0,Sales staff
163255,46,F,Separated,112500.0,Cooking staff
163259,60,M,Married,157500.0,Drivers
163274,28,M,Single / not married,180000.0,
163284,45,F,Civil marriage,225000.0,
163300,24,F,Married,180000.0,
163305,42,F,Separated,112500.0,Sales staff
163306,29,F,Married,225000.0,
163358,58,M,Married,225000.0,Security staff
163361,46,M,Married,315000.0,Managers
163365,43,M,Married,157500.0,Core staff
163378,47,M,Married,202500.0,Laborers
163381,28,F,Married,225000.0,Managers
163391,31,M,Married,225000.0,High skill tech staff
163414,27,M,Married,135000.0,Security staff
163422,55,F,Married,202500.0,Sales staff
163444,35,F,Married,135000.0,Waiters/barmen staff
163450,37,F,Married,108000.0,Core staff
163470,50,F,Married,67500.0,
163476,28,F,Single / not married,180000.0,Managers
163489,38,F,Married,103500.0,Managers
163525,23,F,Married,81000.0,Sales staff
163537,50,F,Married,112500.0,
163541,48,F,Married,103500.0,Accountants
163554,36,M,Single / not married,90000.0,Drivers
163573,47,F,Married,90000.0,Cooking staff
163592,38,M,Married,135000.0,Sales staff
163633,28,M,Married,157500.0,Laborers
163636,37,M,Married,216000.0,Drivers
163638,42,F,Married,225000.0,Core staff
163671,39,F,Married,405000.0,Core staff
163677,47,F,Married,49500.0,
163691,23,F,Married,180000.0,Sales staff
163693,53,F,Married,171000.0,Medicine staff
163698,31,M,Married,247500.0,Managers
163700,48,M,Married,112500.0,Laborers
163715,25,M,Single / not married,180000.0,Security staff
163746,46,M,Married,225000.0,Core staff
163779,39,F,Married,76500.0,Core staff
163797,42,M,Married,450000.0,Managers
163803,38,M,Married,180000.0,Laborers
163815,56,F,Widow,157500.0,Sales staff
163819,26,M,Married,157500.0,Sales staff
163859,33,F,Civil marriage,360000.0,
163861,30,F,Married,81000.0,Laborers
163863,52,M,Married,675000.0,Managers
163936,46,M,Widow,157500.0,Core staff
163937,40,F,Married,90000.0,Secretaries
163947,35,F,Married,90000.0,Accountants
163973,24,F,Single / not married,202500.0,
163993,48,M,Married,135000.0,Laborers
163999,23,F,Single / not married,135000.0,Sales staff
164000,50,M,Married,180000.0,Drivers
164006,57,M,Married,292500.0,Laborers
164017,35,F,Single / not married,103500.0,Secretaries
164034,45,M,Civil marriage,157500.0,High skill tech staff
164045,39,F,Married,202500.0,Accountants
164046,46,F,Married,216000.0,Cooking staff
164050,29,M,Married,270000.0,
164054,41,F,Married,67500.0,High skill tech staff
164065,29,M,Married,157500.0,Laborers
164069,42,M,Married,225000.0,High skill tech staff
164079,27,F,Single / not married,180000.0,Accountants
164085,36,F,Married,175500.0,High skill tech staff
164087,32,F,Married,112500.0,Laborers
164088,38,M,Married,337500.0,Laborers
164090,31,F,Married,90000.0,Sales staff
164094,41,F,Married,126000.0,Medicine staff
164100,52,M,Married,112500.0,
164101,47,F,Single / not married,135000.0,Cooking staff
164160,41,F,Single / not married,216000.0,Medicine staff
164171,52,F,Separated,247500.0,
164173,50,F,Married,135000.0,Accountants
164196,46,M,Married,225000.0,Drivers
164203,38,M,Single / not married,225000.0,
164205,30,M,Single / not married,405000.0,Core staff
164213,48,M,Married,90000.0,Drivers
164224,24,F,Single / not married,157500.0,Sales staff
164225,38,F,Married,99000.0,Core staff
164232,29,M,Civil marriage,112500.0,Laborers
164239,42,F,Civil marriage,180000.0,Sales staff
164245,56,F,Married,112500.0,
164277,29,F,Civil marriage,112500.0,Sales staff
164297,41,F,Civil marriage,210150.0,Sales staff
164306,43,M,Civil marriage,391500.0,Drivers
164311,49,M,Married,157500.0,Core staff
164317,43,F,Married,81000.0,Laborers
164340,30,F,Married,117000.0,
164353,29,M,Single / not married,135000.0,Sales staff
164378,44,M,Civil marriage,202500.0,Low-skill Laborers
164379,60,M,Married,202500.0,Laborers
164380,41,F,Married,135000.0,
164395,33,F,Married,67500.0,Laborers
164404,54,F,Single / not married,90000.0,Medicine staff
164419,44,F,Married,121500.0,Laborers
164433,34,F,Married,135000.0,Core staff
164456,46,F,Married,189000.0,
164463,33,F,Married,99000.0,
164474,39,F,Married,135000.0,
164475,37,M,Married,225000.0,Drivers
164476,41,F,Married,135000.0,Laborers
164477,27,M,Married,157500.0,Laborers
164506,40,M,Married,225000.0,
164519,45,F,Married,135000.0,High skill tech staff
164525,25,F,Single / not married,198000.0,Managers
164529,43,M,Married,112500.0,
164553,23,F,Married,72000.0,Laborers
164573,44,M,Married,675000.0,Managers
164583,30,F,Civil marriage,108000.0,Sales staff
164591,41,M,Married,135000.0,Laborers
164609,33,F,Separated,180000.0,Laborers
164626,56,F,Single / not married,292500.0,
164629,30,M,Civil marriage,175500.0,Laborers
164630,56,M,Married,157500.0,Drivers
164632,29,F,Married,112500.0,Core staff
164657,36,F,Married,90000.0,Core staff
164658,40,M,Married,315000.0,Low-skill Laborers
164670,38,M,Married,99000.0,
164677,35,F,Married,175500.0,High skill tech staff
164683,42,F,Single / not married,112500.0,Sales staff
164686,31,F,Civil marriage,90000.0,Laborers
164726,38,F,Civil marriage,90000.0,
164729,48,M,Single / not married,112500.0,Drivers
164744,55,F,Civil marriage,202500.0,
164779,61,M,Married,171000.0,Laborers
164788,35,F,Married,40500.0,Laborers
164789,27,F,Civil marriage,337500.0,High skill tech staff
164804,44,F,Single / not married,270000.0,Medicine staff
164809,50,M,Married,180000.0,Drivers
164813,29,F,Married,90000.0,Laborers
164839,26,M,Civil marriage,152874.0,Sales staff
164840,30,F,Married,135000.0,Core staff
164873,49,F,Married,112500.0,Accountants
164876,56,M,Married,126000.0,Drivers
164880,35,F,Separated,45000.0,Medicine staff
164886,36,M,Married,135000.0,Core staff
164890,53,M,Married,162000.0,Core staff
164896,66,F,Widow,90000.0,Cleaning staff
164898,28,M,Married,76500.0,Drivers
164926,41,M,Married,337500.0,Laborers
164928,41,M,Married,315000.0,Laborers
164946,44,F,Civil marriage,225000.0,
164960,52,F,Separated,112500.0,
164962,23,F,Civil marriage,270000.0,
164967,29,F,Married,225000.0,Accountants
164968,38,F,Separated,157500.0,High skill tech staff
164978,37,M,Married,90000.0,Laborers
164984,23,F,Married,270000.0,Managers
164991,29,F,Married,112500.0,Accountants
164998,31,F,Married,202500.0,
165008,62,F,Separated,202500.0,Core staff
165022,50,M,Married,180000.0,Laborers
165033,43,M,Married,135000.0,Drivers
165036,38,F,Married,360000.0,Managers
165039,58,M,Single / not married,121500.0,Low-skill Laborers
165057,46,M,Married,112500.0,Core staff
165060,26,F,Single / not married,129451.5,Sales staff
165061,43,F,Married,202500.0,
165095,37,F,Married,76500.0,Sales staff
165100,45,M,Separated,211500.0,High skill tech staff
165117,35,F,Married,234000.0,Managers
165123,22,F,Married,135000.0,
165130,37,F,Civil marriage,180000.0,Laborers
165148,37,F,Married,270000.0,Sales staff
165149,37,F,Civil marriage,180000.0,Laborers
165157,35,M,Married,157500.0,Laborers
165162,44,M,Married,180000.0,
165183,31,M,Single / not married,90000.0,Drivers
165193,21,F,Single / not married,40500.0,Core staff
165198,24,M,Married,247500.0,
165205,39,F,Married,270000.0,Managers
165236,55,F,Married,135000.0,Medicine staff
165262,34,M,Married,108000.0,Drivers
165267,24,F,Single / not married,171000.0,Laborers
165268,34,M,Married,157500.0,
165274,32,F,Civil marriage,225000.0,Sales staff
165275,35,F,Married,180000.0,HR staff
165284,60,F,Married,387000.0,Managers
165295,54,F,Separated,112500.0,Laborers
165298,37,F,Married,157500.0,Laborers
165301,30,M,Single / not married,211500.0,Managers
165310,56,F,Married,121050.0,Medicine staff
165311,29,M,Single / not married,202500.0,Sales staff
165316,46,M,Married,157500.0,
165358,28,F,Married,211500.0,Core staff
165392,28,F,Married,112500.0,Sales staff
165403,36,M,Separated,135000.0,High skill tech staff
165404,49,M,Married,450000.0,
165412,56,F,Married,270000.0,Accountants
165413,47,M,Separated,126000.0,Security staff
165435,38,F,Civil marriage,135000.0,Sales staff
165453,36,M,Married,180000.0,Drivers
165498,42,F,Civil marriage,225000.0,Managers
165499,32,F,Married,90000.0,High skill tech staff
165512,43,F,Single / not married,153000.0,Medicine staff
165528,52,F,Civil marriage,36000.0,Cleaning staff
165536,38,M,Married,157500.0,Laborers
165544,57,F,Single / not married,207000.0,Managers
165556,54,M,Married,157500.0,Laborers
165565,38,F,Single / not married,90000.0,
165572,46,F,Married,90000.0,
165577,43,F,Single / not married,180000.0,Laborers
165581,30,F,Single / not married,112500.0,Sales staff
165591,30,F,Married,45000.0,Medicine staff
165614,31,F,Married,135000.0,Sales staff
165621,40,F,Married,414000.0,Sales staff
165644,42,M,Married,450000.0,Managers
165655,52,F,Married,135000.0,Laborers
165665,43,M,Married,202500.0,Core staff
165671,47,M,Married,166500.0,Drivers
165686,41,F,Civil marriage,270000.0,Laborers
165697,57,M,Married,90000.0,Laborers
165698,39,F,Civil marriage,202500.0,Sales staff
165709,21,F,Married,67500.0,Waiters/barmen staff
165710,64,F,Separated,292500.0,
165714,41,F,Married,112500.0,
165739,51,F,Married,67500.0,Core staff
165741,44,M,Married,117000.0,Laborers
165754,38,F,Separated,445500.0,Accountants
165760,44,F,Single / not married,144000.0,Laborers
165792,33,F,Married,101700.0,
165810,28,F,Married,157500.0,Core staff
165815,33,F,Civil marriage,216000.0,
165816,52,F,Separated,166500.0,
165819,39,F,Married,90000.0,
165825,24,M,Single / not married,135000.0,
165834,40,F,Married,56250.0,Waiters/barmen staff
165855,36,M,Single / not married,270000.0,Laborers
165856,38,F,Married,202500.0,Sales staff
165860,32,F,Married,202500.0,Accountants
165893,37,F,Married,180000.0,Laborers
165894,32,F,Married,81000.0,Sales staff
165896,42,F,Single / not married,810000.0,Sales staff
165903,60,M,Married,81000.0,Drivers
165906,36,F,Married,157500.0,High skill tech staff
165914,41,M,Civil marriage,135000.0,Laborers
165916,53,F,Single / not married,90000.0,Core staff
165927,46,M,Married,180000.0,Drivers
165956,38,M,Married,157500.0,Drivers
165957,49,F,Married,67500.0,Waiters/barmen staff
165964,41,M,Civil marriage,157500.0,
165965,48,M,Civil marriage,202500.0,Security staff
